_ID,_pageName,_pageTitle,_pageNamespace,_pageID,datum,datum__precision,etiketter__full,url,bild,youtubeid
410,"SAS beslut att stoppa resor till norra Italien kan vara onödigt om man ser till smittskyddsriskerna, enligt statsepidemiolog Anders Tegnell","SAS beslut att stoppa resor till norra Italien kan vara onödigt om man ser till smittskyddsriskerna, enligt statsepidemiolog Anders Tegnell",0,1441,2020-03-05,1,"sverige,",https://www.di.se/nyheter/folkhalsomyndigheten-oron-far-foretag-att-blunda-for-fakta/,,
411,SR: Covid-19 sänker livslängden och höjer pensionen,SR: Covid-19 sänker livslängden och höjer pensionen,0,1455,2021-03-04,1,"sverige, Sveriges Radio",https://sverigesradio.se/artikel/covid-19-sanker-livslangden-och-hojer-pensionen,FAcZjQWWQAAfMog.jpeg,
412,SR: Expert säger att vi inte ska oroa oss för viruset i Sverige,SR: Expert säger att vi inte ska oroa oss för viruset i Sverige,0,1547,2020-01-24,1,"sverige,Anders Tegnell",https://sverigesradio.se/artikel/7392269,,
413,"SVT: ""Det kan ju vara så att vi har ett lite sämre immumförsvar efter pandemin""","SVT: ""Det kan ju vara så att vi har ett lite sämre immumförsvar efter pandemin""",0,1536,2023-10-17,1,"sverige, SVT",,,
414,SVT: Coronakommissionens hårda kritik mot Arbetsmiljöverket: ”Ett svek”,SVT: Coronakommissionens hårda kritik mot Arbetsmiljöverket: ”Ett svek”,0,1543,2021-10-30,1,"sverige,",https://www.svt.se/nyheter/inrikes/coronakommissionens-harda-kritik-mot-arbetsmiljoverket-ett-svek,,
415,SVT: De som författat artikeln hela tiden varit kritiska till Folkhälsomyndigheten och att dödsfallen bland barn lika gärna kan bero på trafikolyckor,SVT: De som författat artikeln hela tiden varit kritiska till Folkhälsomyndigheten och att dödsfallen bland barn lika gärna kan bero på trafikolyckor,0,1351,2021-06-03,1,"sverige, SVT, Bodil Appelquist",https://twitter.com/ar_covid/status/1400434361812541444,,
416,SVT: Inspektören om arbetslivet efter visselblåsningen: ”Ett helvete”,SVT: Inspektören om arbetslivet efter visselblåsningen: ”Ett helvete”,0,1544,2021-03-03,1,"sverige,",https://www.svt.se/nyheter/granskning/ug/inspektoren-om-arbetslivet-efter-visselblasningen-ett-helvete,,
417,SVT: Läkare ifrågasätter postcovids utbredning: “Koppla inte allt till covid”,SVT: Läkare ifrågasätter postcovids utbredning: “Koppla inte allt till covid”,0,1497,2021-06-03,1,"sverige, SVT, Magnus Gisslén, Stella Cizinsky, Mats Reimer",https://www.svt.se/nyheter/inrikes/lakare-ifragasatter-postcovids-utbredning-koppla-inte-allt-till-covid,,
418,SVT debatt mellan Hanif Bali & Anders Lindström. Lindström tycker inte att Bali ska ha någon åsikt om pandemihanteringen & Bali tycker att Lindströms tänk är totalitärt,SVT debatt mellan Hanif Bali & Anders Lindström. Lindström tycker inte att Bali ska ha någon åsikt om pandemihanteringen & Bali tycker att Lindströms tänk är totalitärt,0,1409,2020-05-26,1,"sverige, Hanif Bali, Anders Lindström",https://www.svtplay.se/video/26193202/motet/motet-sasong-1-avsnitt-6,,
419,Samhall säger nej när dess anställda vill ha munskydd ute på jobb hos kunder.,Samhall säger nej när dess anställda vill ha munskydd ute på jobb hos kunder.,0,1334,2021-02-17,1,"sverige, Fastighetsfolket, Samhall",https://fastighetsfolket.se/2021/02/17/samhall-anstallda-far-inte-anvanda-munskydd/,E1cP6R2XoAYrQZU.png,
420,Sjukhusclowner utan andningsskydd tillbaka på sjukhusen i Halland,Sjukhusclowner utan andningsskydd tillbaka på sjukhusen i Halland,0,1474,2021-10-23,1,"sverige,",https://www.svt.se/nyheter/lokalt/halland/nu-ar-sjukhusclownerna-tillbaka-hos-barnen-pa-hallands-sjukhus,,
421,Skattning av letaliteten för covid-19,Skattning av letaliteten för covid-19,0,1017,2020-06-16,1,sverige,https://www.folkhalsomyndigheten.se/publicerat-material/publikationsarkiv/s/skattning-av-letaliteten-for-covid-19-i-stockholms-lan/,,
422,Skattning av peakdag och antal infekterade i covid-19-utbrottet i Stockholms län,Skattning av peakdag och antal infekterade i covid-19-utbrottet i Stockholms län,0,1429,2020-04-21,1,"sverige,",https://www.folkhalsomyndigheten.se/publicerat-material/publikationsarkiv/s/skattning-av-peakdag-och-antal-infekterade-i-covid-19-utbrottet-i-stockholms-lan-februari-april-2020/,,
423,Smittan ökar i Europa – virolog varnar för hösten,Smittan ökar i Europa – virolog varnar för hösten,0,1528,2022-03-24,1,"sverige,SvD,Niklas Arnberg",https://www.svd.se/a/eEomyK/antalet-coronafall-stiger-i-europa,,
424,"Smittskyddsläkaren- ""Nu är det tomt i min verktygslåda""","Smittskyddsläkaren- ""Nu är det tomt i min verktygslåda""",0,984,2021-04-26,1,"sverige, kalmarlän, smittskyddsläkare",https://www.dagensvimmerby.se/nyheter/e/93055/smittskyddslakaren-nu-ar-det-tomt-i-min-verktygslada/,Tomtbild.png,
425,Smittskyddsläkaren i Norrbotten säger att smittskyddsarbetet syftar till att bygga upp immunitet i befolkningen,Smittskyddsläkaren i Norrbotten säger att smittskyddsarbetet syftar till att bygga upp immunitet i befolkningen,0,1357,2020-04-05,1,"sverige,Anders Nystedt",https://twitter.com/ar_covid/status/1412122753621282818,,
426,Socialstyrelsen bedömer att belastningen på sjukvården gjorde att kvaliteten på vården sjönk och orsakade högre dödlighet under andra vågen.,Socialstyrelsen bedömer att belastningen på sjukvården gjorde att kvaliteten på vården sjönk och orsakade högre dödlighet under andra vågen.,0,1346,2021-04-06,1,"sverige, Sociastyrelsen, videoutdrag, ar_covid",https://twitter.com/ar_covid/status/1396822589314580481,,
427,Socialstyrelsen bedömer att belastningen på sjukvården gjorde att kvaliteten på …,Socialstyrelsen bedömer att belastningen på sjukvården gjorde att kvaliteten på …,0,1243,2021-04-06,1,"ar_covid, Socialstyrelsen",https://twitter.com/ar_covid/status/1379422214458576896,,
428,Socialstyrelsen får fråga hur nära det är att vården inte klarar av sitt uppdrag…,Socialstyrelsen får fråga hur nära det är att vården inte klarar av sitt uppdrag…,0,1209,2021-04-15,1,"ar_covid, Socialstyrelsen",https://twitter.com/ar_covid/status/1382676656725364741,,
429,Socialstyrelsen har berättat att den stora belastningen på vården under andra vå…,Socialstyrelsen har berättat att den stora belastningen på vården under andra vå…,0,1239,2021-04-06,1,"ar_covid, Socialstyrelsen",https://twitter.com/ar_covid/status/1379443863287439362,,
430,Socialstyrelsen rapporterar att läget i sjukvården är mycket ansträngt. Riktmärk…,Socialstyrelsen rapporterar att läget i sjukvården är mycket ansträngt. Riktmärk…,0,1176,2021-04-21,1,"ar_covid, Socialstyrelsen",https://twitter.com/ar_covid/status/1384972253239054336,,
431,Socialstyrelsen rapporterar att samtliga regioner förväntar sig ett förvärrat lä…,Socialstyrelsen rapporterar att samtliga regioner förväntar sig ett förvärrat lä…,0,1217,2021-04-13,1,"ar_covid, Socialstyrelsen",https://twitter.com/ar_covid/status/1381960395271757825,,
432,Socialstyrelsen rapporterar bland annat följande: • Sverige har 416 covid-19-pat…,Socialstyrelsen rapporterar bland annat följande: • Sverige har 416 covid-19-pat…,0,1184,2021-04-20,1,"ar_covid, Socialstyrelsen",https://twitter.com/ar_covid/status/1384785134046568453,,
433,Socialstyrelsen säger att det är risk att belastningen på sjukvården fortsätter …,Socialstyrelsen säger att det är risk att belastningen på sjukvården fortsätter …,0,1235,2021-04-08,1,"ar_covid, Socialstyrelsen",https://twitter.com/ar_covid/status/1380156115850305552,,
434,Socialstyrelsens Thomas Lindén meddelar att alla regioner förväntar sig ett sämr…,Socialstyrelsens Thomas Lindén meddelar att alla regioner förväntar sig ett sämr…,0,1244,2021-04-06,1,"ar_covid, Socialstyrelsen, Thomas Lindén",https://twitter.com/ar_covid/status/1379411256948498433,,
435,Sofia Nerbrand: Beredskap krävs för en pandemi,Sofia Nerbrand: Beredskap krävs för en pandemi,0,1321,2020-01-27,1,"sverige,Sofia Nerbrand, Sydsvenskan",https://www.sydsvenskan.se/2020-01-27/beredskap-kravs-for-en-pandemi,,
436,Statschefläkaren om antalet långtidssjuka: ”Väldigt hög siffra”,Statschefläkaren om antalet långtidssjuka: ”Väldigt hög siffra”,0,1316,2020-09-15,1,"sverige, Thomas Lindén",https://www.svt.se/nyheter/inrikes/statscheflakaren-tror-inte-det-finns-150-000-langtidssjuka-mycket-hog-siffra,,
437,Statsepidemiolog Anders Tegnell beskriver flockimmunitet som vår strategi,Statsepidemiolog Anders Tegnell beskriver flockimmunitet som vår strategi,0,1462,2020-03-18,1,"sverige, Anders Tegnell",https://www.youtube.com/watch?v=eq36PPuFHkQ,,eq36PPuFHkQ
438,Statsepidemiologen Anders Tegnell: ”Meningslöst med smittspårning nu”,Statsepidemiologen Anders Tegnell: ”Meningslöst med smittspårning nu”,0,1372,2020-03-12,1,"sverige, Anders Tegnell, Folkhälsomyndigheten, Expressen, Stockholm",https://www.expressen.se/tv/nyheter/coronaviruset/statsepidemiologen-anders-tegnell-meningslost-med-smittsparning-nu/,,
439,Stefan Löfven: Tar situationen på största allvar,Stefan Löfven: Tar situationen på största allvar,0,1478,2020-04-12,1,"sverige,",https://www.svt.se/nyheter/inrikes/regeringens-presskonferens-efter-krisradet,,
440,Stefan Löfven: Vi kommer få räkna de döda i tusental,Stefan Löfven: Vi kommer få räkna de döda i tusental,0,1373,2020-04-03,1,"sverige, DN, Stefan Löfven",https://www.dn.se/nyheter/sverige/stefan-lofven-tusentals-kommer-att-do/,2021-07-24 21-19.png,
441,Stefan Löfven får frågan om flockimmunitet var en del av strategin inledningsvis…,Stefan Löfven får frågan om flockimmunitet var en del av strategin inledningsvis…,0,1160,2021-04-26,1,"ar_covid, Stefan Löfven",https://twitter.com/ar_covid/status/1386644736799395840,,
442,Stefan Löfven får frågan om man övervägt att byta strategi eftersom så många döt…,Stefan Löfven får frågan om man övervägt att byta strategi eftersom så många döt…,0,1158,2021-04-26,1,"ar_covid, Stefan Löfven",https://twitter.com/ar_covid/status/1386664426879737856,,
443,Stefan Löfven säger att man inte kan säga att lockdown ger ett bättre utfall. Må…,Stefan Löfven säger att man inte kan säga att lockdown ger ett bättre utfall. Må…,0,1159,2021-04-26,1,"ar_covid, Stefan Löfven",https://twitter.com/ar_covid/status/1386659071248539649,,
444,Stefan Löfven säger att vi just nu har ett bra läge. …,Stefan Löfven säger att vi just nu har ett bra läge. …,0,1174,2021-04-22,1,"ar_covid, Stefan Löfven",https://twitter.com/ar_covid/status/1385327749842223105,,
445,"Stener Kvinnsland, ordförande Norges coronakommission, säger att man i No, till …","Stener Kvinnsland, ordförande Norges coronakommission, säger att man i No, till …",0,1131,2021-04-29,1,ar_covid,https://twitter.com/ar_covid/status/1388084842512986114,,
446,Strategin- Låt många smittas i lagom takt,Strategin- Låt många smittas i lagom takt,0,943,2020-03-15,1,"tegnell, svd, sverige, tidningsartikel",https://www.svd.se/strategin-lat-manga-smittas-i-lagom-takt,Lagomtaktklipp.png,
447,SvD - Efter covidhatet: ”Vill ha tillbaka mitt gamla liv”,SvD - Efter covidhatet: ”Vill ha tillbaka mitt gamla liv”,0,1314,2021-05-07,1,"sverige, Jonas Ludvigsson",https://www.svd.se/efter-covidhatet-vill-ha-tillbaka-mitt-gamla-liv,,
448,Svensk bakom forskarupprop mot nedstängningar,Svensk bakom forskarupprop mot nedstängningar,0,1508,2021-01-23,1,"sverige, DN",https://www.dn.se/sverige/svensk-bakom-forskarupprop-mot-nedstangningar/,,
449,Sverige bevarade sin frihet under pandemin,Sverige bevarade sin frihet under pandemin,0,986,2021-04-26,1,"dagensindustri, ledare",https://www.di.se/ledare/sverige-bevarade-sin-frihet-under-pandemin/,,
450,Sverige har lägst smitta i Norden: ”Kan vända fort”,Sverige har lägst smitta i Norden: ”Kan vända fort”,0,1526,2021-12-10,1,"sverige,SvD,Niklas Arnberg",https://www.svd.se/a/z7kw05/sverige-har-lagst-smitta-i-norden-kan-vanda-fort,,
451,"Sverige rankat nr2 i EU, produktionsförmåga covidprodukter EU","Sverige rankat nr2 i EU, produktionsförmåga covidprodukter EU",0,1354,2020-04-24,1,"sverige, produktionsförmåga, ranking, Il sole 24 ore",https://www.infodata.ilsole24ore.com/2020/04/24/covid-lapertura-degli-scambi-fattore-chiave-fronteggiare-la-crisi/?refresh_ce=1,2021-06-09 12-38.png,
452,"Sverige är mer likt länder nere i Europa; större städer, högre befolkningsdensitet","Sverige är mer likt länder nere i Europa; större städer, högre befolkningsdensitet",0,987,2021-04-27,1,"tegnell, sverige, video",https://twitter.com/ar_covid/status/1387002752740495361,,
453,Sveriges Radio leker med elden,Sveriges Radio leker med elden,0,1343,2021-02-11,1,"sverige, Lisa Bjurwald, Magasin Opulens",https://www.opulens.se/opinion/media-och-natkultur/sveriges-radio-leker-med-elden/,,
454,Sveriges USA-ambassadör Karin Olofsdotter säger att vi vet att Stockholm har 25 …,Sveriges USA-ambassadör Karin Olofsdotter säger att vi vet att Stockholm har 25 …,0,1177,2020-05-07,1,"ar_covid, Karin Olofsdotter",https://twitter.com/ar_covid/status/1384917409983877124,,
455,Sveriges strategi mot corona är långsam smittspridning och att skydda de svagaste,Sveriges strategi mot corona är långsam smittspridning och att skydda de svagaste,0,1381,2020-04-29,1,"sverige, SR, pandemistrategi",https://sverigesradio.se/artikel/7463444,2021-08-09 19-37.png,
456,Swedish exceptionalism has been ended by coronavirus,Swedish exceptionalism has been ended by coronavirus,0,1344,2020-06-26,1,"sverige, Erik Augustin Palm, The Guardian",https://www.theguardian.com/commentisfree/2020/jun/26/swedish-exceptionalism-coronavirus-covid19-death-toll,,
457,Symtomfria vårdanställda var coronasmittade,Symtomfria vårdanställda var coronasmittade,0,954,2020-04-08,1,sverige,https://sverigesradio.se/artikel/7448282,,
458,Särskild corona-stab och reservlager redo i Region Skåne,Särskild corona-stab och reservlager redo i Region Skåne,0,1475,2020-02-25,1,"sverige, Sydsvenska Dagbladet",https://www.sydsvenskan.se/2020-02-25/sarskild-corona-stab-och-reservlager-redo-i-region-skane,,
459,Så fungerar flockimmunitet,Så fungerar flockimmunitet,0,1440,2020-04-20,1,"sverige,svt,video",https://www.svt.se/nyheter/inrikes/sa-fungerar-flockimmunitet,,
460,Så kan ”infektions­skulden” slå i höst,Så kan ”infektions­skulden” slå i höst,0,1525,2021-09-23,1,"sverige,SvD,Niklas Arnberg",https://www.svd.se/a/345An9/forkylning-kan-fa-storre-spridning-an-vanligt-i-ar,,
461,Så pressades kraven på munskydd tillbaka,Så pressades kraven på munskydd tillbaka,0,1342,2020-05-22,1,"sverige, SVT",https://www.svt.se/nyheter/inrikes/video-sa-pressades-kraven-pa-munskydd-tillbaka-medan-smittan-tog-sig-in-i-aldrevarden,,
462,TV4 tar upp statistik från Region Uppsala som visar att skolor är den näst vanli…,TV4 tar upp statistik från Region Uppsala som visar att skolor är den näst vanli…,0,1240,2021-04-06,1,"ar_covid, FHM",https://twitter.com/ar_covid/status/1379437806183972864,,
463,Tamsons tar ställning för munskydd: ”Omtanke”,Tamsons tar ställning för munskydd: ”Omtanke”,0,1469,2020-08-08,1,"sverige,",,,
464,Tedros Adhanom Ghebreyesus är tacksam för att Sverige skjuter till 40 miljoner kronor till organisationens krisfond.,Tedros Adhanom Ghebreyesus är tacksam för att Sverige skjuter till 40 miljoner kronor till organisationens krisfond.,0,1098,2020-02-24,1,"WHO, Regeringen",https://omni.se/whochefen-tackar-sverige-for-ledarskap-i-virusfragan/a/jdJnVb,,
465,Tegnell- munskydd passar inte i coronastrategi,Tegnell- munskydd passar inte i coronastrategi,0,956,2020-06-05,1,sverige,https://tt.omni.se/tegnell-munskydd-passar-inte-i-coronastrategi/a/4qMqB6,,
466,"Tegnell: ""Yes we are dropping contact tracing and also quarantine for contacts eventually but not yet""","Tegnell: ""Yes we are dropping contact tracing and also quarantine for contacts eventually but not yet""",0,1486,2020-03-11,1,"sverige, Anders Tegnell, utbegärt dokument",,FZjG9rLXkAEzdIi.jpeg,
467,"Tegnell: ""containment until march 10 when a mitigation phase started""","Tegnell: ""containment until march 10 when a mitigation phase started""",0,1336,2020-05-11,1,"sverige, Anders Tegnell, mitigering, English, utbegärd handling, mailkonversation",https://twitter.com/GostaBroholmer/status/1393952921755213832,E1hQylnX0AEU4m4.jpeg,
468,"Tegnell: Att man skulle smitta flera dagar innan man får symtom, det skulle jag hävda är fullständigt omöjligt.","Tegnell: Att man skulle smitta flera dagar innan man får symtom, det skulle jag hävda är fullständigt omöjligt.",0,1348,2021-02-18,1,"sverige, Anders Tegnell, Expressen",https://www.expressen.se/nyheter/coronaviruset/fhm-kande-till-symtomfri-smitta-agerade-6-manader-senare-nar-kurvan-okade/,,
469,Tegnell: Egentligen vet man inte om det är en våg förrän man kommit en bra bit in i den och kan titta bakåt.,Tegnell: Egentligen vet man inte om det är en våg förrän man kommit en bra bit in i den och kan titta bakåt.,0,1367,2021-07-21,1,"sverige,",https://www.aftonbladet.se/nyheter/a/x4w1KV/professorn-fjarde-vagen-ar-har--tva-epidemier-nu,,
470,Tegnell: En poäng skulle tala för att hålla skolorna öppna för att snabbare nå herd immunity,Tegnell: En poäng skulle tala för att hålla skolorna öppna för att snabbare nå herd immunity,0,1304,2020-03-14,1,"sverige,",https://www.expressen.se/nyheter/qs/interna-radslaget-om-flockimmunitet/,Talaför.png,
471,Tegnell: Finns det offentliga anteckningar från mötena med smittskyddsläkare?,Tegnell: Finns det offentliga anteckningar från mötena med smittskyddsläkare?,0,1465,2020-06-01,1,"sverige,",https://www.youtube.com/watch?v=N0KFjv-5y6A,,N0KFjv-5y6A
472,Tegnell: Ingen såg det extrema komma,Tegnell: Ingen såg det extrema komma,0,1414,2020-04-12,1,"sverige,tegnell",http://tt.omni.se/tegnell-ingen-sag-det-extrema-komma/a/qAvpLL,,
473,Tegnell: Jag tror inte vi behöver tro att vi får en jättestor våg till hösten,Tegnell: Jag tror inte vi behöver tro att vi får en jättestor våg till hösten,0,1305,2020-05-08,1,"sverige, Anders Tegnell, Östgöta-correspondenten, video, videoutdrag",https://twitter.com/ar_covid/status/1389862154094927873,E0nPc83WYAAcJQu.png,
474,Tegnell: Jag vet inte vad de försöker vinna med det här. Vår grundläggande bedömning är att man ska fortsätta leva som vanligt fram till att man har fått symptom,Tegnell: Jag vet inte vad de försöker vinna med det här. Vår grundläggande bedömning är att man ska fortsätta leva som vanligt fram till att man har fått symptom,0,1505,2020-03-08,1,"sverige, Anders Tegnell, Umeå",https://www.aftonbladet.se/nyheter/a/Joy60j/folkhalsomyndigheten-onodig-atgard-i-umea,,
475,Tegnell: Johan Carlson ansvarig om strategin visar sig fel,Tegnell: Johan Carlson ansvarig om strategin visar sig fel,0,1370,2020-04-03,1,"sverige, Anders Tegnell, Expressen, Fredrik Skavlan",https://www.expressen.se/nyheter/anders-tegnell-han-ar-ansvarig-om-allt-gar-fel/,2021-07-22 23-37.png,
476,Tegnell: Möjligt att Rinkeby uppnått immunitet,Tegnell: Möjligt att Rinkeby uppnått immunitet,0,1496,2020-05-07,1,"sverige, Anders Tegnell, Rinkeby, SVT",https://www.svt.se/nyheter/lokalt/stockholm/tegnell-mojligt-att-rinkeby-uppnatt-immunitet,2022-11-10 18-05.png,
477,"Tegnell: Sveriges procent av antikroppar en sammanlagd bedömning, finns ingen skriftlig redovisning","Tegnell: Sveriges procent av antikroppar en sammanlagd bedömning, finns ingen skriftlig redovisning",0,1361,2020-10-01,1,"sverige, Anders Tegnell, Anneli Megner Arn, videoutdrag",https://www.youtube.com/watch?v=y8qDATdcmkY,,y8qDATdcmkY
478,Tegnell: Tror inte på en andra våg efter sommaren,Tegnell: Tror inte på en andra våg efter sommaren,0,1403,2020-07-29,1,"sverige, Anders Tegnell",https://www.expressen.se/nyheter/tegnell-antagligen-ingen-andra-vag/,,
479,Tegnell: Vi har landat i flockimmunitet,Tegnell: Vi har landat i flockimmunitet,0,1355,2020-03-15,1,"sverige, Anders Tegnell, Peet Tüll, flockimmunitet, utbegärd handling",https://twitter.com/JensBoman/status/1346174681464905732,E4o-SKcX0Ac6pFe.jpeg,
480,Tegnell: Vi har ännu inte gått in på just dödsfallsbiten,Tegnell: Vi har ännu inte gått in på just dödsfallsbiten,0,1405,2020-11-26,1,"sverige, Anders Tegnell, TT, Aftonbladet",https://www.aftonbladet.se/nyheter/a/yRlB8E/smittspridningen-kan-na-kulmen-i-december,,
481,Tegnell: Vi måste platta ut kurvan & så småningom få upp en immunitet som hjälper till att trycka ned smittan,Tegnell: Vi måste platta ut kurvan & så småningom få upp en immunitet som hjälper till att trycka ned smittan,0,1382,2020-03-18,1,"sverige,",https://www.youtube.com/watch?v=m1otWiIHiLw,,m1otWiIHiLw
482,Tegnell: Vi räknade inte med de höga dödstalen,Tegnell: Vi räknade inte med de höga dödstalen,0,1445,2020-05-05,1,"sverige,tegnell",https://www.expressen.se/nyheter/coronaviruset/tegnell-vi-raknade-inte-med-de-hoga-dodstalen/,,
483,"Tegnell: Vi ska göra en ny antikroppsstudie (7,3% antikroppar)","Tegnell: Vi ska göra en ny antikroppsstudie (7,3% antikroppar)",0,1374,2020-05-25,1,"sverige, Anders Tegnell, SVT",https://www.svt.se/nyheter/inrikes/tegnell-vi-ska-gora-ny-antikroppsstudie,,
484,"Tegnell: hade vi skrikit varg då så kanske det hade gjort skillnad, men det vet vi inte.","Tegnell: hade vi skrikit varg då så kanske det hade gjort skillnad, men det vet vi inte.",0,1471,2021-04-13,1,"sverige, Anders Tegnell",https://sverigesradio.se/artikel/smittspridningen-i-hostas-underdrevs-av-fhm,,
485,Tegnell: misstag är något som man gör mer eller mindre avsiktligt och några sådana finns inte,Tegnell: misstag är något som man gör mer eller mindre avsiktligt och några sådana finns inte,0,1449,2020-07-28,1,"sverige, Anders Tegnell, Björn Olsen",https://www.expressen.se/nyheter/olsen-slar-tillbaka-efter-kritiken-mot-22-forskarna/,,
486,Tegnell: ”Då är munskydd smittorisk”,Tegnell: ”Då är munskydd smittorisk”,0,1470,2021-01-26,1,"sverige, Anders Tegnell",https://www.lararen.se/nyheter/coronaviruset/tegnell-da-ar-munskydd-smittorisk,,
487,Tegnell: ”Inga bevis att snabba åtgärder är bättre”,Tegnell: ”Inga bevis att snabba åtgärder är bättre”,0,1461,2021-07-10,1,"sverige,",https://www.aftonbladet.se/nyheter/a/B3Rrp7/inga-bevis-att-snabba-atgarder-ar-battre,,
488,Tegnell: ”Sverige är undantaget”,Tegnell: ”Sverige är undantaget”,0,947,2020-08-25,1,sverige,https://www.svd.se/tisdagens-presstraff-om-coronalaget-i-sverige-qhgi,,
489,"Tegnell ""Ett vaccin ligger långt bort""","Tegnell ""Ett vaccin ligger långt bort""",0,1450,2020-03-18,1,"sverige,tegnell",https://www.svt.se/nyheter/tegnell-mycket-talar-for-att-ett-vaccin-ar-langt-borta,,
490,Tegnell - immunitet i befolkningen innan vaccin,Tegnell - immunitet i befolkningen innan vaccin,0,962,2020-03-17,1,"tegnell, sverige, vaccin, flockimmunitet",https://twitter.com/ar_covid/status/1386767999902883842,,
491,"Tegnell : ""The Swedish public health response to COVID-19"" — Mitigering från 10 mars","Tegnell : ""The Swedish public health response to COVID-19"" — Mitigering från 10 mars",0,1363,2021-02-23,1,"sverige, Anders Tegnell, mitigering",https://onlinelibrary.wiley.com/doi/full/10.1111/apm.13112,,
492,Tegnell SVT Webchatt: personerna som reser från Kina kommer uppmanas till frivillig hemkarantän i två veckor,Tegnell SVT Webchatt: personerna som reser från Kina kommer uppmanas till frivillig hemkarantän i två veckor,0,978,2020-01-31,1,"Tegnell, SVT",https://www.svt.se/nyheter/inrikes/chatta-med-folkhalsomyndighetens-statsepidemiolog-stall-dina-fragor,,
493,Tegnell avfärdar byte av strategi,Tegnell avfärdar byte av strategi,0,993,2020-05-04,1,sverige,https://www.nyteknik.se/samhalle/tegnell-avfardar-byte-av-strategi-inte-genomforbart-6994700,,
494,Tegnell dömde ut italiensk forskning om symptomfria smittbarare,Tegnell dömde ut italiensk forskning om symptomfria smittbarare,0,952,2020-03-19,1,sverige,https://www.svt.se/nyheter/vetenskap/tegnell-domer-ut-italiensk-forskning-om-symptomfria-smittbarare,,
495,Tegnell dömer ut italiensk forskning om symptomfria smittbärare,Tegnell dömer ut italiensk forskning om symptomfria smittbärare,0,1545,2020-03-19,1,"sverige, tegnell, italien",https://www.svt.se/nyheter/vetenskap/tegnell-domer-ut-italiensk-forskning-om-symptomfria-smittbarare,,
496,Tegnell får fråga om det varit onödigt att tvätta händerna i ett år. CDC säger a…,Tegnell får fråga om det varit onödigt att tvätta händerna i ett år. CDC säger a…,0,1218,2021-04-23,1,ar_covid,https://twitter.com/ar_covid/status/1381954845528227842,,
497,Tegnell får fråga om immuniteten har nått nivå där den kan hjälpa Sverige mer än…,Tegnell får fråga om immuniteten har nått nivå där den kan hjälpa Sverige mer än…,0,1126,2020-05-20,1,ar_covid,https://twitter.com/ar_covid/status/1388116370727051265,,
498,Tegnell får frågor om varför man inte gör testning/screening vid smittutbrott tr…,Tegnell får frågor om varför man inte gör testning/screening vid smittutbrott tr…,0,1186,2021-04-20,1,"ar_covid, FHM",https://twitter.com/ar_covid/status/1384495234919419905,,
499,Tegnell går emot WHO-chefens uppmaning,Tegnell går emot WHO-chefens uppmaning,0,1463,2020-03-14,1,"sverige, Aftonbladet, Anders Tegnell",https://www.aftonbladet.se/nyheter/a/e8oRQO/tegnell-gar-emot-who-chefens-uppmaning,,
500,Tegnell i SVTs utfrågning om svenska coronastrategin,Tegnell i SVTs utfrågning om svenska coronastrategin,0,1412,2021-01-17,1,"sverige,tegnell",https://www.svt.se/nyheter/inrikes/tegnell-hart-pressade-i-agedas-coronautfragning,,
501,Tegnell i SVTs utfrågning om svenska coronastrategin (Aftonbladet),Tegnell i SVTs utfrågning om svenska coronastrategin (Aftonbladet),0,1413,2021-01-17,1,"sverige,Tegnell",https://www.aftonbladet.se/nyheter/a/dlLdRJ/tegnell-vi-har-dammsugit-hela-landet-efter-resurser,,
502,Tegnell i SVTs utfrågning om svenska coronastrategin (Expressen),Tegnell i SVTs utfrågning om svenska coronastrategin (Expressen),0,1416,2021-01-17,1,"sverige,tegnell",https://www.expressen.se/nyheter/lofven-och-tegnell-i-svt-om-coronakrisen/,,
503,Tegnell om KTH:s studie: ”Vad tillför det här?”,Tegnell om KTH:s studie: ”Vad tillför det här?”,0,1493,2020-10-06,1,"sverige,",https://www.svd.se/a/WObqjQ/tegnell-om-kth-s-avloppsstudie-vad-tillfor-det-har,,
504,Tegnell om Trumps utspel: Man ska inte ta det på allvar,Tegnell om Trumps utspel: Man ska inte ta det på allvar,0,1439,2020-04-08,1,"sverige,tegnell",https://www.svt.se/nyheter/inrikes/tegnell-om-trumps-utspel-jamfort-med-new-york-fungerar-det-bra-i-sverige,,
505,Tegnell om danskbeslut: ”Fullständigt meningslös åtgärd”,Tegnell om danskbeslut: ”Fullständigt meningslös åtgärd”,0,1302,2020-03-13,1,"sverige,danmark, Anders Tegnell, gränsstängning",https://www.aftonbladet.se/nyheter/a/9vdeo9/tegnell-om-danskbeslut-fullstandigt-meningslos-atgard,2021-05-04 17-24.png,
506,"Tegnell om han velat fortsätta: ""jättesvår fråga att svara på""","Tegnell om han velat fortsätta: ""jättesvår fråga att svara på""",0,1500,2022-04-23,1,"sverige, Anders Tegnell",https://www.information.dk/debat/2022/04/anders-tegnell-fik-job-who-fandtes,2023-01-21 15-34.png,
507,Tegnell om siffrorna från Storbritannien: Haft fel förr,Tegnell om siffrorna från Storbritannien: Haft fel förr,0,948,2020-03-17,1,"tegnell, sverige, ifr",https://omni.se/tegnell-om-siffrorna-fran-storbritannien-haft-fel-forr/a/3JOOVe,Haftfelförrfil.png,
